,Symbol,Date,Time,Open,High,Low,Close,Volume,Amount,Vwap,norm_open,norm_high,norm_low,norm_close,norm_vwap
0,603501,20170504,2017-05-04 09:30:00.000,7.02,7.02,7.02,7.02,0.0,0.0,,1.0,1.0,1.0,1.0,
1,603501,20170504,2017-05-04 10:30:00.000,10.11,10.11,10.11,10.11,7400.0,74814.0,10.11,1.4401709401709402,1.4401709401709402,1.4401709401709402,1.4401709401709402,
2,603501,20170504,2017-05-04 11:30:00.000,10.11,10.11,10.11,10.11,2000.0,20220.0,10.11,1.4401709401709402,1.4401709401709402,1.4401709401709402,1.4401709401709402,
3,603501,20170504,2017-05-04 14:00:00.000,10.11,10.11,10.11,10.11,4558.0,46081.0,10.10991663010092,1.4401709401709402,1.4401709401709402,1.4401709401709402,1.4401709401709402,
4,603501,20170504,2017-05-04 15:00:00.000,10.11,10.11,10.11,10.11,1000.0,10110.0,10.11,1.4401709401709402,1.4401709401709402,1.4401709401709402,1.4401709401709402,
5,603501,20170505,2017-05-05 09:30:00.000,10.11,10.11,10.11,10.11,0.0,0.0,,1.4401709401709402,1.4401709401709402,1.4401709401709402,1.4401709401709402,
6,603501,20170505,2017-05-05 10:30:00.000,11.12,11.12,11.12,11.12,3800.0,42256.0,11.12,1.5840455840455838,1.5840455840455838,1.5840455840455838,1.5840455840455838,
7,603501,20170505,2017-05-05 11:30:00.000,11.12,11.12,11.12,11.12,72.0,801.0,11.125,1.5840455840455838,1.5840455840455838,1.5840455840455838,1.5840455840455838,
8,603501,20170505,2017-05-05 14:00:00.000,11.12,11.12,11.12,11.12,0.0,0.0,,1.5840455840455838,1.5840455840455838,1.5840455840455838,1.5840455840455838,
9,603501,20170505,2017-05-05 15:00:00.000,11.12,11.12,11.12,11.12,1300.0,14456.0,11.12,1.5840455840455838,1.5840455840455838,1.5840455840455838,1.5840455840455838,
10,603501,20170508,2017-05-08 09:30:00.000,11.12,11.12,11.12,11.12,0.0,0.0,,1.5840455840455838,1.5840455840455838,1.5840455840455838,1.5840455840455838,
