,date,open,high,low,close,adjcp,volume,tic,day
9,2012-01-03,92.97000122070312,96.43000030517578,92.83000183105469,95.36000061035156,80.38135528564453,8645200,GS,1
38,2012-01-04,94.7300033569336,95.12999725341797,93.68000030517578,94.73999786376953,79.85872650146484,7406200,GS,2
67,2012-01-05,93.94999694824219,95.80000305175781,92.5,94.58000183105469,79.72386932373047,8131300,GS,3
96,2012-01-06,93.80000305175781,93.95999908447266,92.41999816894531,93.41999816894531,78.74607849121094,5940900,GS,4
125,2012-01-09,93.48999786376953,95.11000061035156,92.95999908447266,94.69000244140625,79.81658935546875,5018200,GS,0
154,2012-01-10,97.36000061035156,99.4800033569336,97.04000091552734,98.33000183105469,82.88485717773438,7682700,GS,1
183,2012-01-11,97.94000244140625,100.62000274658203,97.5,99.76000213623047,84.09022521972656,7223000,GS,2
212,2012-01-12,100.55999755859375,101.44999694824219,98.26000213623047,101.20999908447266,85.31246185302734,6858700,GS,3
241,2012-01-13,98.0,99.43000030517578,97.0,98.95999908447266,83.41586303710938,7615800,GS,4
270,2012-01-17,98.62000274658203,101.83999633789062,96.94999694824219,97.68000030517578,82.33692932128906,8041500,GS,1
299,2012-01-18,99.0,105.83000183105469,97.80000305175781,104.30999755859375,87.92550659179688,17960300,GS,2
328,2012-01-19,106.25,108.30000305175781,104.87999725341797,107.68000030517578,90.76618194580078,11480900,GS,3
357,2012-01-20,107.31999969482422,109.43000030517578,106.5999984741211,108.73999786376953,91.6596908569336,8439700,GS,4
386,2012-01-23,108.48999786376953,110.9000015258789,107.5199966430664,108.19000244140625,91.19609832763672,7091800,GS,0
415,2012-01-24,106.79000091552734,109.0999984741211,106.25,108.87000274658203,91.76927947998047,4543900,GS,1
444,2012-01-25,106.2300033569336,108.94999694824219,105.93000030517578,108.2699966430664,91.26350402832031,7927600,GS,2
473,2012-01-26,108.61000061035156,110.30000305175781,108.02999877929688,108.55999755859375,91.50797271728516,6909600,GS,3
502,2012-01-27,107.7699966430664,112.19999694824219,107.62000274658203,111.7699966430664,94.2137451171875,8403600,GS,4
531,2012-01-30,110.37000274658203,110.41999816894531,108.7699966430664,109.7300033569336,92.49419403076172,6356900,GS,0
560,2012-01-31,110.69000244140625,112.5,109.16000366210938,111.47000122070312,93.96088409423828,8028400,GS,1
589,2012-02-01,112.61000061035156,116.6500015258789,111.61000061035156,113.44999694824219,95.62987518310547,11333000,GS,2
618,2012-02-02,114.33999633789062,115.41000366210938,112.70999908447266,113.38999938964844,95.57928466796875,6624200,GS,3
647,2012-02-03,115.61000061035156,117.56999969482422,115.4000015258789,117.52999877929688,99.06902313232422,7454500,GS,4
